order_id,customer_id,order_date,status,total_amount,discount_applied,shipping_city,shipping_country,payment_method
ORD-815C3767,CUST-8FEA6987,2022-05-04,Completed,36468.97,50,Delhi,India,UPI
ORD-F7C35958,CUST-447BBE96,2023-04-06,Cancelled,17744.22,50,Delhi,India,UPI
ORD-192182F7,CUST-5AE6AFE6,2022-10-03,Returned,4757.86,0,Hyderabad,India,Net Banking
ORD-6D14C6BC,CUST-CAC027CF,2024-04-21,Pending,92957.54,200,Bangalore,India,UPI
ORD-C6048CB5,CUST-3020A8C9,2024-11-20,Cancelled,3904.76,200,Jaipur,India,Credit Card
ORD-0A766E76,CUST-9C385E3B,2024-04-14,Completed,13339.15,200,Kolkata,India,Wallet
ORD-07869837,CUST-08BD49EF,2023-03-28,Completed,124065.4,0,Delhi,India,UPI
ORD-698B5546,CUST-5D15A25C,2023-05-18,Completed,13406.17,0,Jaipur,India,Net Banking
ORD-4E43452A,CUST-80396738,2024-12-19,Returned,44070.43,500,Pune,India,Net Banking
ORD-B0DA882D,CUST-2A58C8F6,2023-11-09,Returned,22261.28,0,Chennai,India,Wallet
ORD-A71565C4,CUST-B28B0B95,2023-07-09,Returned,52587.1,50,Kolkata,India,UPI
ORD-C3252ABF,CUST-9C784288,2023-08-08,Completed,1852.38,200,Hyderabad,India,Net Banking
ORD-17E21231,CUST-C668B17A,2023-09-20,Cancelled,92250.74,0,Hyderabad,India,UPI
ORD-4FC8BCCC,CUST-65E79A70,2024-01-31,Cancelled,149453.08,0,Ahmedabad,India,UPI
ORD-52CA22B2,CUST-8701EFC9,2024-01-24,Pending,229256.74,0,Hyderabad,India,UPI
ORD-53B7176D,CUST-0C20BB09,2022-11-19,Returned,3582.14,500,Mumbai,India,Net Banking
ORD-09700C7C,CUST-FE4A92BE,2022-04-25,Returned,261746.11,0,Surat,India,Wallet
ORD-B79E07D1,CUST-05794BDD,2024-12-23,Completed,109506.93,0,Delhi,India,Wallet
ORD-B3BDC3CC,CUST-C50666D5,2023-07-30,Completed,97093.19,500,Chennai,India,UPI
ORD-F8B5A0ED,CUST-3A1527AE,2024-11-01,Returned,240106.73,0,Surat,India,UPI
ORD-B9771612,CUST-BE03F72A,2022-02-21,Pending,372206.13,50,Delhi,India,Net Banking
ORD-0637618B,CUST-F918A4C0,2023-01-21,Completed,258872.7,200,Delhi,India,UPI
ORD-6557C446,CUST-D4D849B7,2024-06-18,Cancelled,9512.66,0,Bangalore,India,Credit Card
ORD-30EC70EA,CUST-1A417357,2022-02-21,Completed,61532.29,0,Kolkata,India,Credit Card
ORD-5205C549,CUST-FBC1EF25,2022-02-24,Cancelled,43732.11,500,Mumbai,India,Credit Card
ORD-D369B643,CUST-C03BBDED,2022-12-03,Completed,8648.67,50,Mumbai,India,Net Banking
ORD-3A1D77A8,CUST-4B532F33,2022-11-12,Cancelled,100917.15,100,Kolkata,India,Net Banking
ORD-FDDFFCF4,CUST-72D241B0,2024-02-04,Cancelled,220447.69,0,Jaipur,India,Wallet
ORD-D15AAA21,CUST-38C74BFA,2023-01-25,Cancelled,250886.3,500,Kolkata,India,UPI
ORD-8563ACB6,CUST-212175F7,2023-04-10,Returned,25873.96,50,Hyderabad,India,Wallet
ORD-A6D4CFD3,CUST-85C71857,2024-11-13,Completed,27084.37,500,Jaipur,India,Credit Card
ORD-285C0C83,CUST-87FF77DA,2024-10-03,Completed,15391.71,0,Chennai,India,UPI
ORD-6D94FA3C,CUST-7D9BAFCC,2023-01-10,Pending,48481.93,200,Jaipur,India,Wallet
ORD-1281C061,CUST-CA18B190,2023-06-21,Cancelled,108381.57,0,Surat,India,UPI
ORD-AF33B0E1,CUST-3FF948FC,2023-03-20,Pending,169568.51,200,Hyderabad,India,Credit Card
ORD-609FE5BE,CUST-F1E8BF1D,2023-08-22,Completed,15441.7,200,Hyderabad,India,UPI
ORD-CB5BBE6E,CUST-447BBE96,2023-01-13,Completed,186466.73,0,Delhi,India,Net Banking
ORD-0CDC9109,CUST-F135F62A,2022-04-11,Returned,24253.39,0,Mumbai,India,Credit Card
ORD-ECBB8307,CUST-58505F80,2024-03-23,Pending,345617.71,50,Pune,India,Net Banking
ORD-0BCF9922,CUST-F24E556E,2022-09-07,Pending,299791.49,500,Hyderabad,India,Net Banking
ORD-B5A52F74,CUST-D98229A7,2024-03-28,Completed,107464.91,200,Kolkata,India,Net Banking
ORD-ECCBF020,CUST-B1AC79AB,2022-05-29,Completed,3022.14,0,Chennai,India,Net Banking
ORD-C2ED7488,CUST-C20FD74D,2022-06-08,Cancelled,16821.11,0,Kolkata,India,Wallet
ORD-5455EAF7,CUST-9D9BE574,2023-03-10,Cancelled,44448.54,0,Jaipur,India,Credit Card
ORD-69650C5D,CUST-6CABAEC4,2022-10-08,Completed,33470.99,200,Bangalore,India,Wallet
ORD-A8FB0F17,CUST-78B27A90,2022-10-06,Pending,2341.14,0,Jaipur,India,UPI
ORD-5108CE5F,CUST-68411D62,2023-05-14,Pending,116639.3,100,Bangalore,India,Wallet
ORD-7344F64E,CUST-CAC027CF,2022-06-01,Completed,14625.48,500,Bangalore,India,Wallet
ORD-EA18D5AC,CUST-BD4DDF9A,2022-02-27,Returned,71017.85,100,Chennai,India,Wallet
ORD-F267A4E6,CUST-37BA0696,2023-05-01,Pending,31246.14,0,Jaipur,India,Credit Card
ORD-CC9D0D04,CUST-63A40671,2024-02-22,Completed,27419.89,200,Ahmedabad,India,Net Banking
ORD-059EAD4A,CUST-8ECC09F0,2023-04-23,Completed,153566.77,0,Chennai,India,Net Banking
ORD-D0EE7FAA,CUST-4CB5157D,2022-02-18,Completed,152660.86,200,Surat,India,Credit Card
ORD-3546C5AA,CUST-0D40C85A,2022-10-15,Returned,49831.14,50,Bangalore,India,Wallet
ORD-9D477139,CUST-CA18B190,2023-09-26,Completed,25897.39,200,Surat,India,Credit Card
ORD-004527D3,CUST-F918A4C0,2023-05-16,Completed,237287.06,0,Delhi,India,Net Banking
ORD-34CD5B89,CUST-DDDEB6F6,2024-05-23,Cancelled,18548.78,0,Mumbai,India,Net Banking
ORD-7F97606C,CUST-1599EF6E,2024-02-18,Completed,239818.17,100,Chennai,India,UPI
ORD-CED3293E,CUST-57FD4798,2023-12-18,Completed,39267.09,50,Delhi,India,UPI
ORD-6920E55F,CUST-B8E3127B,2023-09-06,Completed,4001.7,100,Jaipur,India,Net Banking
ORD-72C8FB4E,CUST-8A0C4F7D,2024-03-16,Completed,20273.26,0,Mumbai,India,UPI
ORD-B9E1F555,CUST-DE7B5A47,2023-06-12,Completed,23161.65,100,Mumbai,India,UPI
ORD-3DE6409D,CUST-6EB56331,2023-06-14,Completed,318032.06,50,Surat,India,UPI
ORD-763BDE01,CUST-9A4AA13E,2023-04-05,Completed,44484.49,200,Kolkata,India,Net Banking
ORD-AA92D2EE,CUST-3020A8C9,2023-05-26,Completed,6015.85,500,Jaipur,India,Wallet
ORD-9ED67E56,CUST-212175F7,2022-05-06,Pending,15161.53,500,Hyderabad,India,Net Banking
ORD-09814DF9,CUST-F8244B1E,2024-11-28,Completed,19210.06,0,Ahmedabad,India,UPI
ORD-D527F657,CUST-8291D953,2022-09-15,Completed,149934.98,0,Delhi,India,Wallet
ORD-046E685F,CUST-80396738,2023-09-16,Returned,161592.82,200,Pune,India,UPI
ORD-6D85560E,CUST-7E51E448,2022-04-22,Completed,10920.32,0,Pune,India,Wallet
ORD-2031F055,CUST-2F060394,2024-03-16,Completed,47293.0,0,Bangalore,India,Wallet
ORD-325C8555,CUST-143B0FBF,2022-06-11,Cancelled,165923.79,0,Surat,India,Wallet
ORD-61F356E3,CUST-1418A0A2,2022-06-23,Completed,6509.28,0,Ahmedabad,India,Net Banking
ORD-41F85EF2,CUST-246488A6,2023-01-11,Completed,30153.03,0,Jaipur,India,Net Banking
ORD-B60CB6E1,CUST-F918A4C0,2023-03-02,Pending,766.96,0,Delhi,India,Wallet
ORD-60DF0BC2,CUST-FEE1B9E7,2024-05-01,Cancelled,36576.63,500,Mumbai,India,UPI
ORD-52C71FD7,CUST-B1AC79AB,2023-07-29,Returned,93180.81,0,Chennai,India,Net Banking
ORD-BCCF192D,CUST-E43BB839,2023-10-15,Completed,2975.14,500,Kolkata,India,UPI
ORD-EC7FC382,CUST-F9A7678A,2023-07-29,Returned,143366.42,0,Kolkata,India,UPI
ORD-091B23DE,CUST-412B9C03,2022-10-07,Completed,47054.62,100,Kolkata,India,UPI
ORD-6231077C,CUST-1895B133,2022-01-21,Completed,150903.88,0,Surat,India,Wallet
ORD-373F67C4,CUST-B99C9A76,2024-06-22,Completed,6193.2,500,Bangalore,India,Net Banking
ORD-FA1D0BDC,CUST-C11859AA,2022-01-22,Returned,137225.13,500,Kolkata,India,UPI
ORD-55270925,CUST-4E82A6A2,2024-01-29,Completed,1076.95,0,Surat,India,Net Banking
ORD-A67C8FDE,CUST-D884DA3E,2024-09-25,Completed,62196.4,0,Ahmedabad,India,Credit Card
ORD-E06518CE,CUST-72D241B0,2023-08-30,Returned,26518.27,500,Jaipur,India,Credit Card
ORD-B424FD79,CUST-E2EBEF6A,2024-07-19,Pending,13889.87,0,Ahmedabad,India,Credit Card
ORD-BECD386A,CUST-963FC8F1,2024-04-27,Completed,94731.01,500,Bangalore,India,UPI
ORD-78BBE89F,CUST-C668B17A,2023-06-25,Completed,79696.63,500,Hyderabad,India,UPI
ORD-EC84239D,CUST-641A0356,2024-11-01,Completed,8393.69,100,Chennai,India,Net Banking
ORD-5F6C162E,CUST-5AE6AFE6,2024-03-18,Cancelled,166841.81,0,Hyderabad,India,UPI
ORD-6583821F,CUST-FBFE0504,2022-06-06,Completed,2957.09,0,Ahmedabad,India,Credit Card
ORD-3CD19CBD,CUST-DFD75988,2024-12-23,Returned,172229.05,500,Surat,India,Wallet
ORD-0F356AC3,CUST-F2A63230,2022-04-12,Returned,84069.76,0,Ahmedabad,India,Net Banking
ORD-209468E0,CUST-BAB7A25E,2023-12-28,Completed,72565.0,0,Pune,India,UPI
ORD-26C33905,CUST-F832D924,2024-07-19,Completed,36428.99,500,Surat,India,UPI
ORD-53218352,CUST-C8CC57BD,2024-02-09,Completed,119925.92,500,Ahmedabad,India,Credit Card
ORD-5173CE04,CUST-66FA2F97,2023-02-05,Completed,16444.02,500,Ahmedabad,India,Wallet
ORD-9C42FB1B,CUST-A951D4A5,2023-11-09,Completed,34965.76,0,Mumbai,India,Wallet
ORD-CD479376,CUST-7FB8A938,2024-11-05,Pending,223161.63,0,Bangalore,India,Net Banking
ORD-BD042A9F,CUST-25760997,2023-01-08,Returned,30024.23,50,Hyderabad,India,Wallet
ORD-1BA50972,CUST-D099FDE7,2023-10-16,Completed,150116.21,0,Delhi,India,Credit Card
ORD-0086F7AF,CUST-DB2BA6E7,2024-03-28,Completed,191209.26,200,Jaipur,India,Net Banking
ORD-DC0930F5,CUST-82072AC3,2022-05-27,Completed,263267.21,0,Chennai,India,Wallet
ORD-9CF46152,CUST-E91E2BDB,2024-06-11,Completed,23575.71,200,Bangalore,India,Wallet
ORD-CCFA0337,CUST-B1E36108,2022-06-05,Completed,24343.11,200,Chennai,India,Credit Card
ORD-658D4D2F,CUST-A70CB981,2023-02-24,Pending,226155.82,200,Ahmedabad,India,Credit Card
ORD-45766607,CUST-33186585,2023-07-13,Cancelled,110850.09,500,Hyderabad,India,Net Banking
ORD-0F68DF42,CUST-4391E407,2022-08-19,Pending,18636.22,100,Surat,India,Wallet
ORD-01DD7C43,CUST-60E03528,2022-01-18,Completed,38755.31,100,Delhi,India,Credit Card
ORD-52CF08A6,CUST-D4F3448A,2024-03-06,Completed,100360.36,0,Pune,India,Wallet
ORD-727360B7,CUST-73A8C853,2024-03-28,Pending,9043.19,200,Bangalore,India,UPI
ORD-FFEED35F,CUST-C8CC57BD,2022-10-16,Pending,277503.92,0,Ahmedabad,India,Credit Card
ORD-224AF90D,CUST-D540071F,2022-12-01,Cancelled,107138.39,0,Delhi,India,Credit Card
ORD-1A7D838E,CUST-E2EBEF6A,2024-08-22,Cancelled,45864.3,100,Ahmedabad,India,Credit Card
ORD-E5405C90,CUST-63214E32,2022-11-26,Cancelled,5050.5,0,Mumbai,India,Wallet
ORD-BA8A40C5,CUST-60013048,2024-04-19,Completed,102184.78,0,Delhi,India,UPI
ORD-F0D13954,CUST-3D3462C1,2023-11-21,Completed,108317.45,200,Chennai,India,UPI
ORD-8F8C63F2,CUST-B5953ECB,2022-01-04,Completed,188991.38,500,Mumbai,India,Wallet
ORD-1962FC74,CUST-97A90057,2024-07-25,Returned,8722.77,500,Mumbai,India,Wallet
ORD-A2E6FAFF,CUST-19070333,2023-02-22,Completed,109124.72,200,Pune,India,UPI
ORD-7D4C2625,CUST-513C4F9A,2024-07-20,Completed,7145.71,0,Chennai,India,Credit Card
ORD-1D48C6DB,CUST-5636E8B6,2022-11-14,Pending,283150.71,0,Ahmedabad,India,Net Banking
ORD-714EA311,CUST-07ED2846,2023-01-18,Returned,62519.54,50,Delhi,India,Credit Card
ORD-BE832A3B,CUST-60013048,2024-01-29,Cancelled,52535.82,100,Delhi,India,Net Banking
ORD-A7C840B0,CUST-0C20BB09,2022-06-03,Cancelled,21443.93,50,Mumbai,India,Wallet
ORD-29AB6A7D,CUST-26EDB403,2024-10-27,Pending,8097.54,100,Jaipur,India,UPI
ORD-FCAAEB8E,CUST-614146B9,2023-09-05,Completed,31581.05,50,Bangalore,India,Wallet
ORD-CE3BB972,CUST-6CF7373B,2022-12-16,Cancelled,49035.96,0,Surat,India,UPI
ORD-F101611B,CUST-9C784288,2023-10-30,Completed,30095.14,0,Hyderabad,India,Wallet
ORD-8C02CF79,CUST-D5A81739,2024-04-23,Returned,57704.12,50,Ahmedabad,India,Wallet
ORD-87F934AD,CUST-DE7B5A47,2024-10-16,Completed,190119.56,0,Mumbai,India,Net Banking
ORD-99AF8BD2,CUST-C8CC57BD,2024-04-21,Returned,23112.71,100,Ahmedabad,India,UPI
ORD-7105EAFB,CUST-F573AE61,2024-12-28,Completed,37804.93,0,Kolkata,India,UPI
ORD-1F465156,CUST-D98229A7,2024-11-20,Returned,5589.42,0,Kolkata,India,Credit Card
ORD-916CF571,CUST-97A90057,2024-03-27,Completed,199639.38,100,Mumbai,India,UPI
ORD-882EE62B,CUST-FBC98D3B,2024-12-30,Completed,257060.94,0,Hyderabad,India,UPI
ORD-E805A80F,CUST-194ED1AA,2022-03-26,Completed,33546.09,100,Delhi,India,Credit Card
ORD-2857F42A,CUST-0D4F229C,2023-12-13,Returned,6635.04,50,Jaipur,India,Credit Card
ORD-BF307DAC,CUST-0D40C85A,2023-03-12,Completed,125821.16,100,Bangalore,India,UPI
ORD-E8315580,CUST-42F4EB75,2024-01-03,Returned,14998.72,500,Pune,India,Net Banking
ORD-9A212454,CUST-3A1527AE,2024-07-08,Cancelled,6723.22,500,Surat,India,Credit Card
ORD-5D1FF15D,CUST-FE78D4C7,2022-08-31,Cancelled,40422.09,0,Mumbai,India,Credit Card
ORD-4D2127E0,CUST-A2F542FF,2023-04-18,Completed,12656.08,100,Jaipur,India,Wallet
ORD-DFA43D41,CUST-8C01EDA4,2023-12-04,Returned,62291.55,50,Surat,India,Wallet
ORD-5B38E380,CUST-9B97F9A4,2024-09-05,Completed,199861.24,500,Hyderabad,India,Credit Card
ORD-ACE42A4E,CUST-12438B01,2023-04-29,Completed,27004.36,50,Bangalore,India,Net Banking
ORD-45FE0838,CUST-614146B9,2023-08-14,Pending,80547.68,100,Bangalore,India,Credit Card
ORD-6072EEA4,CUST-80396738,2023-04-20,Cancelled,48479.53,50,Pune,India,Net Banking
ORD-D6F939F8,CUST-2F060394,2023-12-14,Completed,17619.7,200,Bangalore,India,Credit Card
ORD-71E69C33,CUST-E0086EED,2023-05-26,Returned,77082.25,500,Mumbai,India,Wallet
ORD-9386A387,CUST-B5C49A57,2022-10-21,Pending,84219.31,100,Chennai,India,Net Banking
ORD-1E733F32,CUST-1E552254,2023-10-20,Pending,38673.13,0,Hyderabad,India,UPI
ORD-DFC6A701,CUST-D4F8E1A0,2023-12-11,Completed,97500.38,100,Ahmedabad,India,Credit Card
ORD-F8123BB9,CUST-ECE790E1,2022-05-17,Completed,299023.55,0,Kolkata,India,Wallet
ORD-3F529B2A,CUST-CA2CA84E,2023-09-22,Completed,179152.65,500,Pune,India,Net Banking
ORD-3BC9F26C,CUST-C8CC57BD,2024-08-02,Completed,54913.91,50,Ahmedabad,India,UPI
ORD-D770AF8D,CUST-1A417357,2023-11-14,Completed,163847.6,0,Kolkata,India,Credit Card
ORD-F8AF0BBF,CUST-194ED1AA,2022-05-21,Pending,10302.8,100,Delhi,India,Credit Card
ORD-52E850EC,CUST-95E92DA5,2024-08-29,Cancelled,56325.53,100,Delhi,India,Wallet
ORD-599FC6B6,CUST-D28048C0,2023-10-10,Pending,2050.85,0,Kolkata,India,Wallet
ORD-E21DED0E,CUST-66FA2F97,2023-09-19,Returned,224773.59,50,Ahmedabad,India,Credit Card
ORD-E0EA2051,CUST-F2283C2B,2024-05-20,Pending,196903.28,50,Kolkata,India,Wallet
ORD-404E8931,CUST-C11859AA,2022-11-29,Cancelled,259197.63,0,Kolkata,India,Net Banking
ORD-2529E512,CUST-0E393329,2024-02-10,Pending,245101.66,100,Delhi,India,Credit Card
ORD-D5D2D69D,CUST-C8CC57BD,2022-04-09,Cancelled,121089.34,0,Ahmedabad,India,UPI
ORD-0B2A183C,CUST-80E21C8B,2022-06-24,Cancelled,53724.85,200,Bangalore,India,Net Banking
ORD-6E96267A,CUST-0F509F24,2024-07-26,Cancelled,20657.46,0,Mumbai,India,Net Banking
ORD-8FBAB9B1,CUST-F1E8BF1D,2024-11-30,Completed,414723.99,0,Hyderabad,India,Credit Card
ORD-C945DEA8,CUST-789D7114,2022-10-09,Completed,56014.53,50,Ahmedabad,India,Net Banking
ORD-705963E5,CUST-C668B17A,2023-11-05,Completed,50928.77,500,Hyderabad,India,Credit Card
ORD-8BF464EF,CUST-E523465B,2023-01-09,Pending,32037.69,100,Pune,India,Wallet
ORD-397FC52B,CUST-80396738,2022-08-22,Completed,31819.52,0,Pune,India,UPI
ORD-A483305C,CUST-6EB56331,2022-08-04,Returned,219013.81,0,Surat,India,UPI
ORD-54D85745,CUST-1418A0A2,2024-02-05,Completed,16740.47,500,Ahmedabad,India,Credit Card
ORD-844C6558,CUST-444B43B3,2023-10-15,Completed,11037.59,200,Pune,India,Credit Card
ORD-3F09F494,CUST-FBBAB634,2023-05-09,Cancelled,6515.85,0,Bangalore,India,UPI
ORD-F47C7987,CUST-D9CB0086,2024-08-29,Completed,16332.35,0,Surat,India,Wallet
ORD-8D932A61,CUST-D4F3448A,2022-05-01,Pending,21632.27,0,Pune,India,UPI
ORD-CAEAB77C,CUST-FEE1B9E7,2024-08-02,Completed,157736.87,0,Mumbai,India,Credit Card
ORD-165C799A,CUST-F637CE5E,2023-12-16,Cancelled,240565.37,0,Jaipur,India,Net Banking
ORD-C2FEB0AC,CUST-9DC339E6,2023-10-21,Returned,70590.14,200,Mumbai,India,Wallet
ORD-1FD87909,CUST-5661177D,2023-05-20,Completed,108155.29,100,Mumbai,India,Net Banking
ORD-38FD478D,CUST-32E45AA6,2022-08-25,Completed,25044.14,0,Bangalore,India,Wallet
ORD-D4FB8FB9,CUST-70B308FB,2023-01-08,Returned,23827.07,100,Delhi,India,Wallet
ORD-9797D84C,CUST-7FB8A938,2024-02-14,Returned,92250.74,0,Bangalore,India,UPI
ORD-A1FEFE68,CUST-8EF98BD8,2022-06-18,Returned,22411.84,0,Delhi,India,Wallet
ORD-D7230F0D,CUST-F10F432C,2023-10-25,Pending,8715.56,500,Ahmedabad,India,Wallet
ORD-F88B6AAC,CUST-28EF754F,2023-06-28,Completed,11901.23,200,Hyderabad,India,UPI
ORD-FCF993BC,CUST-44D75839,2023-03-15,Completed,114497.98,0,Mumbai,India,Credit Card
ORD-C5233A9E,CUST-08BD49EF,2023-06-15,Pending,29427.62,500,Delhi,India,Net Banking
ORD-8DA751DB,CUST-3BE26B32,2023-03-09,Completed,267927.95,50,Chennai,India,Credit Card
ORD-E86F5879,CUST-B1AC79AB,2022-12-22,Completed,148861.55,500,Chennai,India,UPI
ORD-68C875E1,CUST-C3BABFE9,2023-11-05,Cancelled,9588.81,0,Ahmedabad,India,Credit Card
ORD-18EBEB6F,CUST-A987FCB4,2022-08-05,Returned,28924.86,0,Bangalore,India,Credit Card
ORD-D803F0FA,CUST-4C5B4121,2024-10-07,Completed,167963.19,200,Pune,India,Wallet
ORD-BEBFB284,CUST-87FF77DA,2023-05-30,Completed,13164.6,0,Chennai,India,Net Banking
ORD-4D134D37,CUST-9B37460A,2024-11-15,Pending,136626.57,50,Kolkata,India,Credit Card
ORD-29512B6E,CUST-C668B17A,2023-06-21,Completed,3842.23,100,Hyderabad,India,Net Banking
ORD-FE1CAE3D,CUST-0F76F2BB,2024-08-03,Completed,2841.02,500,Ahmedabad,India,Credit Card
ORD-AC90457E,CUST-CC370973,2022-04-26,Pending,84563.09,0,Jaipur,India,Credit Card
ORD-9EE3B1E5,CUST-1547474C,2024-09-15,Pending,368615.52,50,Hyderabad,India,Wallet
ORD-A7E7FE7A,CUST-71ACE83A,2024-03-09,Completed,97304.74,0,Kolkata,India,Credit Card
ORD-C795889F,CUST-E240B6AF,2023-03-15,Completed,18526.47,0,Chennai,India,Wallet
ORD-3228088C,CUST-7F2AFB08,2024-02-21,Completed,1292.54,0,Chennai,India,Wallet
ORD-8DBBDFE1,CUST-ECE790E1,2022-12-14,Completed,4852.31,0,Kolkata,India,Wallet
ORD-7A366D4A,CUST-8D0B72D2,2022-10-05,Completed,81818.74,0,Hyderabad,India,Net Banking
ORD-B16B94AF,CUST-0D147911,2022-05-03,Completed,229573.99,0,Mumbai,India,Wallet
ORD-FFC079C0,CUST-F416CEC6,2023-01-24,Completed,54866.21,0,Bangalore,India,Wallet
ORD-CC260F8C,CUST-A91835A3,2022-06-04,Pending,331339.21,0,Mumbai,India,Wallet
ORD-25909134,CUST-3FEEC8BE,2022-08-18,Returned,219026.16,0,Pune,India,Credit Card
ORD-608A2562,CUST-D099FDE7,2022-01-13,Returned,12777.01,0,Delhi,India,Net Banking
ORD-71514A4A,CUST-B28B0B95,2022-09-27,Completed,66936.87,0,Kolkata,India,UPI
ORD-522D52F4,CUST-48B77AE5,2023-07-07,Completed,28552.19,0,Mumbai,India,Wallet
ORD-A3896F4A,CUST-1CCFEFA4,2024-08-29,Completed,164863.31,50,Ahmedabad,India,Credit Card
ORD-37985835,CUST-5D15A25C,2022-09-25,Returned,32440.76,200,Jaipur,India,Net Banking
ORD-441F64E7,CUST-5A25A025,2023-12-08,Pending,25940.27,0,Mumbai,India,Credit Card
ORD-204B5E83,CUST-E2080DB5,2022-08-15,Completed,75218.52,50,Kolkata,India,Wallet
ORD-A6324E70,CUST-6F337490,2024-09-07,Cancelled,152374.76,50,Ahmedabad,India,Net Banking
ORD-04F61CA5,CUST-99F37B82,2024-07-23,Completed,1830.25,200,Bangalore,India,Wallet
ORD-3B59614F,CUST-48151694,2022-07-01,Cancelled,41875.68,0,Delhi,India,Net Banking
ORD-3BA62738,CUST-0F509F24,2022-09-25,Completed,417603.71,100,Mumbai,India,Wallet
ORD-0B32B29B,CUST-C3B49F47,2022-09-19,Completed,134477.82,0,Bangalore,India,Wallet
ORD-05C04B64,CUST-ABF4976D,2022-03-22,Cancelled,152448.93,100,Delhi,India,Net Banking
ORD-095FECFF,CUST-8C01EDA4,2024-06-03,Completed,8111.85,0,Surat,India,Wallet
ORD-CC7483B3,CUST-8DD8A86C,2022-10-31,Completed,56616.63,500,Delhi,India,Credit Card
ORD-1123EE8C,CUST-A56D54BF,2024-11-28,Returned,138038.75,50,Surat,India,Credit Card
ORD-712A0BAA,CUST-8A0C4F7D,2022-01-10,Completed,124700.8,0,Mumbai,India,Credit Card
ORD-14B974BC,CUST-3480943B,2022-11-08,Completed,59212.36,50,Surat,India,Wallet
ORD-83127806,CUST-9C385E3B,2022-04-02,Returned,9002.77,500,Kolkata,India,Net Banking
ORD-060B1B45,CUST-D2C85F1F,2022-06-18,Cancelled,36565.88,0,Bangalore,India,Net Banking
ORD-487A6ACA,CUST-99889BB9,2023-03-25,Completed,26098.2,0,Hyderabad,India,Credit Card
ORD-4391157B,CUST-D98229A7,2024-01-27,Pending,65764.96,500,Kolkata,India,Credit Card
ORD-B5452C78,CUST-73F73EE6,2023-06-17,Pending,12668.25,0,Kolkata,India,Net Banking
ORD-78BECF6D,CUST-936BA115,2023-05-05,Completed,60379.42,50,Pune,India,Net Banking
ORD-99903070,CUST-B12BD511,2023-07-14,Returned,217003.81,0,Chennai,India,Credit Card
ORD-378F2F4B,CUST-A9ECD251,2022-10-13,Pending,103144.73,100,Delhi,India,Wallet
ORD-53E346D9,CUST-4FFE965F,2022-03-10,Cancelled,52398.64,0,Surat,India,Wallet
ORD-658F4A20,CUST-38C74BFA,2024-01-05,Pending,9880.5,0,Kolkata,India,Wallet
ORD-BACA785F,CUST-42F4EB75,2022-01-18,Completed,7875.69,100,Pune,India,UPI
ORD-934EB5FD,CUST-1E6DE170,2023-11-11,Completed,64532.6,0,Pune,India,Credit Card
ORD-EC2A7500,CUST-A91835A3,2022-03-06,Completed,112154.12,0,Mumbai,India,Credit Card
ORD-3BFFCE0F,CUST-72D241B0,2023-05-12,Cancelled,15984.84,0,Jaipur,India,UPI
ORD-5952DC6C,CUST-E9D1B591,2022-09-18,Cancelled,70670.6,0,Chennai,India,Net Banking
ORD-FF1995C5,CUST-67469594,2024-10-16,Pending,109952.48,0,Ahmedabad,India,UPI
ORD-0A5DE97A,CUST-7D9BAFCC,2022-10-23,Returned,242856.2,0,Jaipur,India,Credit Card
ORD-95EB8A2C,CUST-EADD3A33,2024-10-19,Pending,6458.66,500,Chennai,India,UPI
ORD-5085B9E9,CUST-1889F4DE,2024-05-13,Completed,34960.83,0,Kolkata,India,Wallet
ORD-C3781BC2,CUST-91904C1A,2023-01-11,Returned,110538.37,200,Kolkata,India,UPI
ORD-4D00A96D,CUST-B28B0B95,2022-09-24,Completed,5909.8,50,Kolkata,India,Wallet
ORD-F0CA0584,CUST-4391E407,2023-07-07,Cancelled,24437.26,200,Surat,India,UPI
ORD-12D22BF3,CUST-8FEA6987,2022-01-31,Completed,23256.28,100,Delhi,India,UPI
ORD-FC7A5A41,CUST-05C9EE3A,2023-07-11,Completed,158758.84,200,Mumbai,India,Credit Card
ORD-B68EBAD3,CUST-71ACE83A,2022-06-27,Completed,33458.09,0,Kolkata,India,Wallet
ORD-6F1E6C40,CUST-A7A6BBEF,2023-07-21,Completed,1645.05,0,Delhi,India,Wallet
ORD-F8835322,CUST-0EEE8D5B,2023-02-05,Cancelled,90721.3,0,Ahmedabad,India,Net Banking
ORD-0B0486F1,CUST-9F84CA5D,2023-08-12,Cancelled,192612.5,100,Jaipur,India,Net Banking
ORD-D49118B2,CUST-FC3B15A3,2022-02-07,Completed,1640.36,0,Hyderabad,India,Credit Card
ORD-EC4722BC,CUST-F9A7678A,2024-01-30,Completed,189589.7,500,Kolkata,India,UPI
ORD-0DD28DD2,CUST-E9FC15B9,2022-03-02,Completed,96678.17,50,Ahmedabad,India,Credit Card
ORD-1C0A0C7E,CUST-FEE1B9E7,2024-10-31,Returned,9227.42,0,Mumbai,India,Credit Card
ORD-A4FA3047,CUST-C89E76BB,2023-02-17,Completed,31487.83,0,Hyderabad,India,UPI
ORD-A4F74968,CUST-60E03528,2024-08-30,Completed,55303.48,200,Delhi,India,Wallet
ORD-C92A581C,CUST-936BA115,2024-04-29,Completed,9702.98,0,Pune,India,Credit Card
ORD-5B643168,CUST-8D0B72D2,2024-11-05,Completed,17812.18,200,Hyderabad,India,Wallet
